Date,spy GARCHNet | qlike,spy GARCHNet | mse_var,StaticGARCH | qlike,StaticGARCH | mse_var,GJRGARCH | qlike,GJRGARCH | mse_var,EGARCH | qlike,EGARCH | mse_var,EWMA | qlike,EWMA | mse_var
2026-06-03,-9.747621177072414,3.648645832539266e-10,-9.515511667277007,1.3014881192976456e-09,-9.694684865757871,5.194290837924578e-10,-9.91274754831682,5.2388511567259286e-11,-9.617836335610368,8.011214610147307e-10
2026-06-04,-9.374685277761216,1.4682295731493308e-10,-9.278949472876524,5.901448982978681e-10,-9.359681086839023,2.0176169727550026e-10,-9.426208922893492,2.092615818874074e-12,-9.343456887635583,2.671757456518545e-10
2026-06-05,-5.474724625313186,2.3203843545588477e-08,-6.124827496409633,2.0339473764286242e-08,-5.464400965270302,2.324082781469159e-08,-3.713125909359457,2.749541506709066e-08,-5.6038525806385255,2.2722565955375576e-08
2026-06-08,-8.644263245307807,1.0961603285510577e-08,-8.936537826813195,3.3023027487687178e-09,-8.81871736897024,5.650857982938382e-09,-9.132442183445411,9.340654972585157e-10,-8.993329663397965,2.4432295946092924e-09
2026-06-09,-5.914214705463355,7.003966623511284e-08,-4.776652735039432,9.53115545824362e-08,-5.359628458275641,8.4933286218575e-08,-3.2625173177565836,1.112538670924708e-07,-4.4075465470080255,1.0028586114267615e-07
2026-06-10,-8.073314327891126,1.1959887940436076e-13,-8.010302256109277,1.06682217234507e-09,-8.062745455760076,2.304262805105219e-10,-7.870569449764012,2.520305287696148e-09,-7.962504249247058,1.645860118253686e-09
2026-06-11,-7.6842085974137975,1.3190280879464585e-09,-7.524378321889829,4.977366493764454e-09,-7.665671242476155,1.8845124519046898e-09,-7.479736932799877,5.707173184784383e-09,-7.450984348930365,6.1380025166063614e-09
2026-06-12,-8.462448678269281,6.451828680710541e-09,-8.608473907434988,2.1139623008257834e-09,-8.56626464660036,3.1233073322495648e-09,-8.729602713487537,1.7171804970679154e-10,-8.640182748343287,1.472382175400325e-09
2026-06-15,-8.838862004890158,1.2845759072464005e-08,-9.056799085182744,7.167226933264599e-09,-8.985546438399046,8.718808484569593e-09,-9.39557744373193,2.5459577159417116e-09,-9.121839879983844,5.961675363821078e-09
2026-06-16,-8.668638404762822,1.7210131244529285e-08,-8.919987046660673,8.555075431747086e-09,-8.985730492092461,7.0263906762668275e-09,-9.48887876153569,1.0277018789964605e-09,-8.974465542208298,7.271147861387616e-09
2026-06-17,-8.105031570902051,7.740189711624997e-10,-8.129219107085722,2.347170156971171e-13,-8.127494096183344,3.776563109381327e-11,-7.896398582461745,2.469162103171729e-09,-8.126589249933609,5.644440588752258e-11
2026-06-18,-8.793895575513735,1.59610401443508e-08,-8.990791441275444,9.818462664545117e-09,-8.975710863031342,1.0199611382146229e-08,-9.322299950343009,4.044050305830327e-09,-9.04674956351546,8.512186342239062e-09
2026-06-22,-8.684941821713318,1.0114764888198051e-08,-8.832628558673138,5.82294809645665e-09,-8.836362168609732,5.735565456226727e-09,-9.122819253194784,1.2876451561412475e-09,-8.876559818967436,4.851770257366353e-09
2026-06-23,-8.734407624728874,6.9634258263688e-09,-8.834056552287421,4.505316677778466e-09,-8.828300012594017,4.628301788199146e-09,-9.045729806635373,1.2728875711315707e-09,-8.876057953320794,3.67137552763819e-09
2026-06-24,-8.508389711974612,6.050886060621138e-09,-8.611278731533476,3.0003387905301506e-09,-8.56517926600548,4.2254413397327305e-09,-8.685809929381715,1.4511711649578568e-09,-8.64000856029446,2.3429954332745413e-09
2026-06-25,-8.476690260743673,3.741564686829903e-09,-8.558172329934802,1.5993639845264435e-09,-8.517477798903279,2.5707234565104895e-09,-8.598666805172176,8.173858884383686e-10,-8.580906738273328,1.13807686610754e-09
2026-06-26,-6.688242100475179,2.5093370612816125e-08,-6.455160232425387,3.026875029645141e-08,-6.6287315218815195,2.6566021189136476e-08,-6.2749639878718835,3.3415302247857625e-08,-6.333206790279574,3.246187725591331e-08
2026-06-29,-8.583011571417998,2.3145159107910363e-09,-8.631474705942525,1.3093791103882948e-09,-8.576858058472792,2.4592114619666605e-09,-8.617478251725613,1.575652898632578e-09,-8.65516060471419,9.020098033681323e-10
2026-06-30,-8.752946242121121,7.536150760786996e-09,-8.840315134369364,5.3085665196532395e-09,-8.853474708817322,5.018752331079296e-09,-9.006634564752801,2.375123922912657e-09,-8.880195663841445,4.463709616518575e-09
2026-07-01,-8.80197694732644,6.515823400196992e-09,-8.86506687243444,5.039650767338265e-09,-8.89413876948226,4.44486628123843e-09,-9.078992951454325,1.6923865546493052e-09,-8.905347855242118,4.228853177278861e-09
2026-07-02,-8.386444323693905,2.755156263562875e-10,-8.389019960920761,2.256801509795815e-10,-8.393431840307892,1.4419502971920867e-10,-8.39647331851721,6.84433250655762e-11,-8.396964050809697,8.28980113028546e-11
2026-07-06,-9.16861620264449,4.9862574157835144e-09,-9.117678600596332,5.800732525471397e-09,-9.134358833578437,5.522819784794762e-09,-9.284145914418948,3.4780236209697398e-09,-9.172084071578542,4.934406564193503e-09
2026-07-07,-9.114722339397671,4.165321365135208e-09,-9.06739699863025,4.908371891365849e-09,-9.111907791612282,4.206962551100951e-09,-9.298797315007045,2.0341728794806193e-09,-9.118283971068069,4.113072090172841e-09
2026-07-08,-9.09656665134213,2.33167898588059e-09,-9.012640750761085,3.4721778412846018e-09,-9.03674739013028,3.114068455646402e-09,-9.137591508151605,1.874860736488733e-09,-9.05904464212171,2.805345232485663e-09
2026-07-09,-9.199427497494314,1.856971912685038e-09,-9.0767138200227,3.290122070225645e-09,-9.090970672316372,3.0951959480163607e-09,-9.145057832810242,2.4263738301328655e-09,-9.127172515357564,2.6356189576527885e-09
2026-07-10,-9.078677945928888,1.2800145510237192e-09,-8.984407845353417,2.3852204766183697e-09,-9.0195136300748,1.9292825192578745e-09,-9.100280405932757,1.0772760906284103e-09,-9.027954905437216,1.8277890561544418e-09
2026-07-13,-9.317181341299431,1.6581572667985e-09,-9.158587922813856,3.2695743814394167e-09,-9.203633529877346,2.7344175162915995e-09,-9.32281191268626,1.6137662816410501e-09,-9.215727334030793,2.6020035917107096e-09
2026-07-14,-9.44030556311915,2.4786242802746776e-09,-9.269579638311754,4.213911291898257e-09,-9.285528554477391,4.0190409569236325e-09,-9.339880046155697,3.409345831479366e-09,-9.33689186982856,3.440785638351415e-09
2026-07-15,-9.418967361661705,1.6951559050455247e-09,-9.249013626548686,3.240594727256915e-09,-9.263039696292884,3.084279321557826e-09,-9.322880566680908,2.4796468483963065e-09,-9.314680487713805,2.5568197147512804e-09
2026-07-16,-9.303924800947696,6.040992818036754e-10,-9.140059324323428,1.8987885315368165e-09,-9.152487988697617,1.7719266176704228e-09,-9.210407146038328,1.2469309420888722e-09,-9.195066116866592,1.3757955237068348e-09
2026-07-17,-9.338625356233633,5.919041633073069e-10,-9.172718598179614,1.8335800602436107e-09,-9.168765019380618,1.872869626814642e-09,-9.170268477613245,1.8578687133791806e-09,-9.230990922295597,1.3109432607073307e-09
2026-07-20,-9.163199750347097,6.374292670558317e-10,-9.063288545277446,1.509011358593787e-09,-9.026854492094529,1.921212169971976e-09,-8.978711672600939,2.5538446444491327e-09,-9.112844800140028,1.0320032714150408e-09
2026-07-21,-9.508943061598455,1.7106220773819525e-09,-9.359143070799652,2.892913317167424e-09,-9.299068719936864,3.5123081509927558e-09,-9.189423601499941,4.913324267196792e-09,-9.439159360417268,2.203506985398335e-09
2026-07-22,-9.587681795300847,2.575427654421065e-09,-9.451825427713228,3.6997000533257433e-09,-9.428728167310199,3.928209331625014e-09,-9.3688470340289,4.579556144174114e-09,-9.54371999424541,2.9013677317098207e-09
2026-07-23,-9.185005864667355,2.286397227355798e-10,-9.085779061547244,9.128803103992122e-10,-9.068819094316101,1.0657095294506882e-09,-9.010009978971963,1.685240506169593e-09,-9.13433592591813,5.345779562185085e-10
2026-07-24,-9.193873425216864,1.6855514899254394e-09,-9.161095282280707,2.007970733908953e-09,-9.085588054446433,2.8915392642528264e-09,-8.973485505032151,4.631715399081065e-09,-9.224310322166467,1.416025551574297e-09
2026-07-27,-8.697425409717773,1.2364186148662873e-11,-8.69345078510378,4.775553269750379e-11,-8.674137099352818,2.5502044887867014e-10,-8.62576333633729,9.588145028643067e-10,-8.698931672349948,1.3775474826933784e-13
2026-07-28,-9.233095251566175,7.140061075027399e-10,-9.172674893750218,1.1645043244599584e-09,-9.098987004659646,1.872819342656814e-09,-8.973677067888909,3.562262392996739e-09,-9.233089836696381,7.140416868211173e-10
2026-07-29,-7.50297199432948,5.012550604989104e-09,-7.702603880874992,3.73581520864863e-09,-7.8188764291781325,2.7259014806514013e-09,-7.933999542728376,1.3399839514192972e-09,-7.555870221446615,4.7144025150193485e-09
2026-07-30,-8.937785955070854,1.3463622620331345e-09,-8.963636157940257,1.0521769015129096e-09,-8.851683952268363,2.58153195812827e-09,-8.736304281872732,4.960291462670948e-09,-9.008596993060737,6.171006868631305e-10
2026-07-31,-8.400143739438022,1.0040821214055003e-10,-8.405729294346909,1.1189345819524546e-11,-8.404655326504958,2.7273438930924045e-11,-8.400200639593187,9.944116799358787e-11,-8.405105240213713,1.7751931661227292e-11
2026-08-03,-8.650559244578266,7.046773708961907e-10,-8.662508938342338,5.298117888672132e-10,-8.66366970201447,5.135972110327219e-10,-8.663239805594051,5.195863247373894e-10,-8.685065651749385,2.4003547474329244e-10
2026-08-04,-8.191703400722691,3.4713697210980544e-13,-8.184815369584662,1.230093617737274e-10,-8.158630851479169,4.960314072787602e-10,-8.109738281074993,1.0344172312800685e-09,-8.17012676054068,3.437044972005326e-10
2026-08-05,-8.692182358801706,9.70137987341109e-09,-8.856043780223008,5.166476959126477e-09,-9.056826826042542,1.894779317310549e-09,-9.218316930013044,4.991757751353012e-10,-8.905005319441234,4.172679135826424e-09
2026-08-06,-8.985654833606201,1.0288012874088147e-08,-9.106042473844168,7.592973761397427e-09,-9.365010053582816,3.788893134280964e-09,-9.572586008555028,2.0427911530791774e-09,-9.172087188591352,6.39783727352107e-09
2026-08-07,-9.163609486953822,6.654763847886208e-09,-9.15887304270714,6.7368288912812445e-09,-9.403538448458331,3.4790719014887426e-09,-9.558651502813905,2.202381964858118e-09,-9.227754335316707,5.62649498765026e-09
2026-08-10,-9.307728690008549,5.809336150654515e-09,-9.234871641944608,6.90556009636169e-09,-9.502418297953573,3.61109321311391e-09,-9.713747733446727,2.0937926547640848e-09,-9.30920669536067,5.788850819429997e-09
2026-08-11,-9.309331734542193,2.7788039408531397e-09,-9.162534813136167,4.554485414062262e-09,-9.37599741333462,2.173512396816336e-09,-9.514266247540053,1.2263405570890796e-09,-9.229656667418466,3.6585968433009306e-09
2026-08-12,-9.5636480929734,2.9043095555684464e-09,-9.321030763342476,5.37400065634588e-09,-9.550357884629749,3.0073875171725945e-09,-9.64633646641669,2.3292281688921485e-09,-9.402185488982651,4.394427054374717e-09
2026-08-13,-9.500779605321219,1.5198852423722596e-09,-9.255561164651331,3.6712705598392237e-09,-9.443983531984875,1.8996755609477644e-09,-9.525138411228392,1.3748002400823143e-09,-9.329979966472195,2.86528633749529e-09
2026-08-14,-9.67417879634699,2.390290899380249e-09,-9.398763881696986,4.7538167899353695e-09,-9.643450258542822,2.587590729762778e-09,-9.802729092176694,1.7001262166446296e-09,-9.488178764082072,3.822936834073304e-09
2026-08-17,-9.699042147320966,1.4519017071666356e-09,-9.386948890115885,3.72276141026461e-09,-9.597682616243565,2.0085750089268134e-09,-9.685077838208477,1.5203517040439813e-09,-9.47537139636518,2.8964449798269135e-09
2026-08-18,-9.881095897277664,1.8330486540933649e-09,-9.513848017477436,4.298752064147022e-09,-9.718824963325995,2.6886947066372927e-09,-9.729315544460796,2.623820687923013e-09,-9.617563674484416,3.3962698785168807e-09
2026-08-19,-9.68337348008538,1.4145665654983861e-09,-9.41443092995168,3.2817488744807707e-09,-9.548985358758257,2.1924048698747652e-09,-9.481075913126158,2.6974395967080726e-09,-9.50752126498763,2.490645978565737e-09
2026-08-20,-9.478662045236273,5.639352480968571e-10,-9.28194898610267,1.8088276584296695e-09,-9.378841456366512,1.0923183781798673e-09,-9.327718393027428,1.4425060854983226e-09,-9.358024108759702,1.2278217397223094e-09
2026-08-21,-9.692908930183098,1.9693923783537313e-09,-9.491707111233856,3.3970585402249133e-09,-9.566988299222151,2.783584379100725e-09,-9.424256904150292,4.043985018798954e-09,-9.596603056671599,2.5700052808801946e-09
2026-08-24,-9.752098508611628,2.0796047220269483e-09,-9.560114431712712,3.3627938168429574e-09,-9.641399367223874,2.7518027896681415e-09,-9.515633560645343,3.746709280293307e-09,-9.675087683391197,2.529271517803888e-09
2026-08-25,-9.774690511734665,1.512905834889501e-09,-9.558235659099319,2.791667414545924e-09,-9.620091303761425,2.3571994631110327e-09,-9.439101564927698,3.825979788904228e-09,-9.674052945425597,2.0265087147978123e-09
2026-08-26,-9.870373764348845,1.3444423018637842e-09,-9.617899643813539,2.670420194720325e-09,-9.680143135848454,2.268244317599831e-09,-9.508131198272594,3.534300765024737e-09,-9.743931532325197,1.911732806332959e-09
2026-08-27,-9.741571161520257,4.73315117106456e-10,-9.496696327825509,1.5605912301967821e-09,-9.53925765601188,1.309566304966181e-09,-9.382070493765436,2.4058337011492666e-09,-9.603257971468361,9.86285196712392e-10
2026-08-28,-9.379388334184526,1.3365127673213636e-10,-9.264815593491596,6.79447590612315e-10,-9.306933251767823,4.4146090662533504e-10,-9.233635874681525,8.856847205933987e-10,-9.33267902051354,3.177298556490501e-10
